GORB gives you the best reasons to CHEER. GET Rs. 0 OFF on your FIRST Meal with GORB. *T&C. CODE: GORB0. Click: http://chk.bz/0fad0jx,offer
BUY 0 SHARES AGAIN OF SFL INTERNATIONAL (BSE) SEE SFL MADE NEW HIGH OF 0.0 AS WE SAID THIS WEEK SFL CAN TOUCH 0++ LEVEL. BUY SFL ABOVE 0.0 TGT 0 SL 0,others
You paid UBER Rs.0.0 with your Paytm Wallet. Loved the cashless Paytm experience? Click http://m.p-y.tm/admy to add money to your Paytm Wallet.,txn
Save up to 0.0% upfront and 0% every year on commissions; invest in direct mutual funds from Coin! Tune into our live webinar now for more https://goo.gl/IK0PI,others
"HPGas booking 0 Con 0 Booking Cleared till0.Dec.0,ALERT GAS SERVICE Alt refill booking No 0 To Giveup subsidy use 0 in IVR",others
"AxisDirect Alerts:New avatar of www.AxisDirect.in is now live! Access new modules- Login, Portfolio & Profile. For queries pls. email to portfolio@axisdirect.in",others
"Dear Customer, Your Ac XXXXXXXX0 is debited with INR0,0.0  on 0 Feb. Info.BIL*0*RBI-NEFT*0. Your Total Avbl. Bal is INR0,0.0.",txn
Receipt: http://eze.cc/r/o/yERU0NKBharti Airtel LtdAirtel Receipt No:0INR0.00/0/0 0:0:0Card:*0Auth:0RRN:0,offer
"Don't Forget!We've got something special in ""STORE"" for youParty begins Tomorrow at Linking Road, Bandra, 0 AM and Phoenix Market City, Kurla, 0 PM. Add to Calendar: https://goo.gl/eqQr0u",others
"Dear NIKUNJ DASHRATH UPADHYAY ,Car Reg No - MH0BE0 , Thank you for giving us an opportunity to serve you. We hope our service was up to your expectation. We are committed to total customer satisfaction.",others
Your MobiKwik One Time Password(OTP) is 0.,others
"A charge of INR 0,0.0 has been initiated on your American Express Card No. ***0 at MEENA BAZAAR on 0/0/0 at 0:0PM IST.",others
Your Ola Cabs free ride code is - VOTE0AJ0T0HKRD. Thanks for pledging to vote for Mumbai! Book an ola ride to your booth from 0 am to 0 pm and it will be free for you! #GoVote0Mumbai,others
"GUARANTEED lowest data rates always, UNLIMITED FREE Local, STD & Roaming calls only with Jio. Visit your nearest Jio retailer or click http://jio.com/r/KeIO0Y to join JIO PRIME NOW.",others
Dispatched: Your package with Micromax 0 cm (0 inches) 0T0MHD/0T0MHD/0T0... will be delivered on or before 0-Apr. Track at http://amzn.in/0byYG0M,others
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
"PNR:0,TRAIN:0,DOJ:0-0-0,SL,NED-TNA,Dep:0:0,KUNAL UTTARWAR,S0 0,Fare:0,SC:0.0+PG+INS+AGENT CHGS, IF ANY",txn
Dear Customer Mandate reference no: HDFC0 issued to BACB with value Rs. 0.0 and frequency MNTH is received today for processing. In case of any issue please get in touch with your branch.,others
"UCB's Summer Carnival is here. Shop & get a Watch, Laptop Bag & much more. To learn more, visit a UCB store today. T&CApply.",others
"Password for accessing ebill is your account number. Alternatively, you can use an 0 digit password which is a combination of the 0st 0 letters of your name (lower case) & last 0 digits of your registered mobile.",others
"Dear Customer, use ICICI Bank Credit/ Debit Card & get 0% cashback on spends of Rs. 0 and above at Myntra. Offer till Jun-0. Dtls at goo.gl/qcfnYF . T&C.",offer
"Rs 0,0.0 was spent on your Credit Card 0XXXXXXXX0 on 0-MAR-0 at SUPER DRY. Now use Snapshot on Citi Mobile to view your available credit limit even without logging in! Click http://citi.asia/0T0sR0P to download Citi Mobile",txn
Your Uber is on the way. Shafik (0.0 stars) will arrive in 0 minutes.,others
"HPGas BookingNo 0 CashMemo 0 Dt 0.0.0 Rs.0.0,is generated.EZYGAS Authentication Code is 0,plz share it to Dboy upon delivery",others
"Hi , For more information visit http://Impresario.mloyalengage.com/microsite . Login ID : 0, Password : 0",others
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioONE TIME FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDJOIN NOW, click http://jio.com/r/KTK0Ev",offer
"Dear Investor, Your SIP for Rs. 0 for folio no. 0 is due for debit on 0/0/0 in Axis Long Term Equity Fund - Growth. Please ensure sufficient balance in your BASSEIN CATHOLIC COOPERATIVE BANK LIMITED  A/c No XXXXXXXXXXX0. Axis MF",txn
"Dear Preferred customer, your Virtual Relationship Manager is Pooranavalli S and is available at 0 for all banking requirements.",others
"Dear Customer, You've won a Jabong Voucher code of Rs. 0 on completing 0 Transactions in Jan'0 with your HDFC Bank Credit Card. Visit bit.ly/0bLf0Nz",others
Design your beautiful homeBest name in interior decorator For amazing designs of interior call - 0-0-0Livspace.com/myhome,others
You paid UBER Rs.0.0 with your Paytm Wallet. Loved the cashless Paytm experience? Click http://m.p-y.tm/admy to add money to your Paytm Wallet.,txn
"Dear Rider, you have flat Rs. 0 off next 0 rides on GO / X taken until Fri, 0th April. Use code NCR0. Valid only for you, in Delhi NCR only.",offer
"Dear Customer, Welcome to Jio-Maharashtra & Goa. For queries or support, please call JioCare on 0 from your Jio number or on 0-0-0 from any number. Have a pleasant stay.Thank you,Team Jio",others
Don't miss the Women's Day special sale on Digital Gift Cards. Shop now & get upto 0% Cashback* on 0+ brands. Visit http://m.p-y.tm/gfs *T&C apply #PaytmKaro,offer
"Hey Faraz Khan! Your AJIO order, with ID: FL0 has been placed successfully. We'll deliver it on or before 0-0-0. Now all you need to do, is sit back & relax.",others
"Enjoy Navratra Spl Menu at Sagar Ratna. Singhara Dosa, Samak Idli, Navratra Thalis, Sabudana Tikki & more. No Onion No Garlic food also available. T&C Apply",offer
"A charge of INR 0,0.0 has been initiated on your American Express Card No. ***0 at ASHOKA SERVICE STATION on 0/0/0 at 0:0PM IST.",others
"Airtel bill alert: Bill dated 0-Apr-0 has been generated for your Airtel Mobile 0. Total amount: Rs 0.0, Due date: Immediate.",others
Vodafone SuperNet 0G Mumbai mein aapka swagat hai. Ab poore Bharat mein hogi Roaming Incoming call FREE! Internet istmaal kare bina kisi extra Roaming charges ke.,others
GWU-0 is your one time password (OTP) for transaction of INR 0.0 at Uber on your Credit Card ending 0.Valid till 0:0 PM IST - StanChart.,others
Hurry! Last 0 days! Get Rs.0 Jio Cashback Voucher on Jio Prime and Jio Recharges with JioMoney. T&C apply. Download: bit.ly/JioMoney,offer
"Dear Vistara Customer, Your flight UK 0 from Delhi to Mumbai on 0-Apr-0 scheduled to depart at 0:0 AM is now available for online check-in. With online check-in, you can select your preferred seats in advance and save time at the airport. Please note that if your booking was made on our website or mobile app and the international issued cardholder is not travelling, you must carry an attested photo-copy of the card used for payment with you. Your flight will depart from Delhi Terminal 0. To check-in online please click : https://www.airvistara.com/fly/checkin/ .If you have any questions, please visit www.airvistara.com or call us at +0 0 0 or +0 0 0. Thank you.",others
"Your current number 0 is already on a 0G SIM. Ensure you have a 0G handset, activate any 0G pack from *0# and enjoy world's largest 0G network",others
" Hi, your Paytm order # 0 with item iBall Pulse BT0 Bluetooth Headset (Black) of Rs 0 is successful. Your current Paytm wallet balance is Rs. 0.0  Big Bazaar & its Sabse Saste Din - Launching on Paytm from 0st-0th Jan. http://m.p-y.tm/ror",txn
"You have used 0% of your daily 0 GB high speed internet quota on your Jio Number 0 as of 0-Mar-0 0:0 Hrs. After consumption of 0 GB balance data, internet speed will be reduced to 0 kbps. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.",others
"Ride more, save more! You've unlocked your Uber rewards with 0% off on 0 Uber rides in Mumbai, until March 0. Enter code '0OFFRIDE'. TnC: t.uber.com/0offride",offer
Arriving Early: Your Pepperfry product Eveready 0K Cool W... is scheduled for delivery today by Jayesh Dalvi. Contact No. 0,others
"To enjoy fastest Airtel 0G/0G speeds on your smartphone, insert SIM in Slot 0 & save the settings sent on your mobile. If asked for password, use 0. To receive settings in future, SMS MO to 0. Now manage all your Airtel accounts easily with My Airtel app. To download the app, click www.airtel.in/0/du",others
"We regret the inconvenience caused during your last booking. To make up, use code GET0 and get Rs 0 off on your next Mini/Prime ride. Valid till 0nd April.",offer
You paid UBER Rs.0.0 with your Paytm Wallet. Loved the cashless Paytm experience? Click http://m.p-y.tm/admy to add money to your Paytm Wallet.,txn
जियो समर सर्प्राइज़! अपने जियोफाई नंबर 0 को अभी रीचार्ज करें रु 0 से और पायें रीचार्ज के लाभ के अतिरिक्त 0 माह की सेवायें| अभी रीचार्ज करने के लिए यहाँ क्लिक करें http://jio.com/r/ItOxQa,txn
Save more with JioMoney on Jio Prime and Jio Recharges. Get Rs.0 cashback voucher every time upto 0 Jio payments. T&C apply. Download: bit.ly/JioMoney,others
"Hi, Enjoy FLAT 0% OFF in our Happy Hours from 0am to 0pm, T&C*. Only @ Kapils Vashi. Call 0 / 0. Member id: 0",offer
Jio Summer Surprise gets even better! Get Rs 0 Jio Cashback Voucher on your Rs 0 Jio Recharge with JioMoney. Download: bit.ly/JioMoney,others
Leave Feedback: Please let us know how we did on your last order 0. Click http://pfry.fyi/0WRb0 to provide feedback,others
FREE! Car Servicing. Pay only for oil & filters. 0% OFF on service charges. Call 0 or get instant quote on www.gs.im/m/?t=wsZLD0veJuc to BOOK NOW!,offer
"Dear Customer, your Unique Porting Code is CAM0 and the expiry date is 0-0-0. Please do not share this code with anyone other than the recipient operator personnel.",others
"Celebrate Gudi Padwa at Reliance Digital & get assured CASHBACK upto Rs.0,0 on purchase of TVs, Mobiles, Laptops, Refrigerators & more only on 0 Mar. TnC.",offer
......s on 0 Jan. Team PharmEasy!,others
You have used 0% of your 0 GB daily high speed internet quota on your Jio Number 0 as of 0-Mar-0 0:0 Hrs.Join Jio Prime today and get unlimited benefits!,others
Assured GOLD COIN on booking. Exclusive Gudi Padwa offer   Kandivli W - CLUBLIFE 0BHK 0lakhs* & 0BHK 0lakhs*onwards. Call 0,offer
"Dear Customer,Recharge of Rs. 0 is successful for your Jio number 0. Your free Data towards early recharge will be credited by 0-Apr-0 on applicable recharges.To manage your account with MyJio app, click https://www.Jio.com/GetMyJioEntitlement: 0.You are now enrolled for Jio Prime Membership which entitles you to additional data benefits valid from 0-April-0 to 0-March-0. 0.Please recharge with minimum Rs. 0 plan if you wish to continue enjoying current unlimited benefits from 0-April-0 onwards. Your base plan is changed to Prepaid Plan ? 0. 0.For Postpaid, your chosen plan benefits will be applied only after activation of Auto Pay and eBill. 0.Please visit MyJio and Jio.com for more details.Validity: 0-Mar-0 0:0 Transaction ID: BR0GUJW0Thank you,Team Jio",others
"Hi Last day of Grofers Never Run Out SaleGet all groceries, fruits & vegetables at low pricesExtra Rs.0 cashbackbit.ly/Gro_TCA",offer
"JIO PRIME MEMBERSHIPCONTINUE VIDEO CALLS TO YOUR FAMILY AND FRIENDSGRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioANNUAL FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDCLICK http://jio.com/r/HzWe0G TO JOIN NOW",others
"INR 0,0.0 deposited to A/c No XX0 towards SALARYFORTHEMONTHOFMAR0RELIANCEJIOINF Val 0-MAR-0. Clr Bal is INR 0,0.0 subject to clearing.",txn
No deviation on Share rides! Ride Share Express starting at 0 for 0kms along popular routes in Mumbai. Know More - http://bit.ly/0mjWP0N,others
"Try Holachef special delicacy Mix Veg Uttapam, Kanchipuram Idli  Sambhar & Chutney today! A happy meal for a happy weekend. Order now at http://bit.ly/0os0RDK",offer
Happy ! Unhappy ! Let us know. Click http://piza.io/d/a.asp?i=0 and rate us.,others
"Dear Customer, Get Rs 0 off on purchase of Rs 0/-& above on www.abof.com and pay using IDBI Bank net banking .Use Coupon:IDBI0C. T&C apply.",others
"JIO PRIME MEMBERSHIPCONGRATS - YOU'RE ELIGIBLE!GRAB THIS ONCE IN A LIFETIME OPPORTUNITY FOR YOUR JIO NUMBER 0- Voice free forever- Lowest data rates Guaranteed- Complimentary TV, Cinema, Music, Magazines, & other apps- Exclusive surprise deals from JioONE TIME FEE OF RS 0 ONLYLAST FEW DAYS TILL OFFER EXPIRESMILLIONS HAVE ALREADY JOINEDJOIN NOW, click http://jio.com/r/Lijuwy",others
"PNR:0,TRAIN:0,DOJ:0-0-0,SL,BRC-BCT,Dep:0:0,DISHA TRIVEDI+0,S0 0,S0 0,Fare:0,SC:0.0+PG+INS",txn
Use Airtel WiFi across 0+locations in Mumbai.Simply download Airtel Hangout App and get high speed WiFi data connectivity by clicking https://goo.gl/C0iVQ,others
"Dear Customer, Payment received for amount of Rs 0.0 for creditcard number XXXX0 on 0-FEB-0",txn
"Dear Rider, enjoy your Uber rewards for the week - here's 0% off 0 rides in Mumbai until April 0. Use code 'LOVEUBER0' now and get riding now! t.uber.com/tnc0",offer
Your a/c 0 is debited INR 0.0 on 0-0-0 0:0:0 A/c Bal is INR 0.0 Info: CASH-ATM/BPCN0/0. Get Axis Mobile: m.axisbank.com/cwdl,txn
Your Uber is on the way. Muthu Kumar (0.0 stars) will arrive in 0 minutes.,others
Navratri Special Discount Offer!0BHk@ 0.0LacMain Road SohnaSouth of GurgaonHigh Rise Appt.Nearby School/Hostipal/MartWith Home LoanCall: 0,others
"Rides starting @ just Rs.0/Km with NO SURGE in Mumbai! Get a Hatchback @ Rs.0/Km,Sedan @ Rs.0/Km & SUV @ Rs.0/Km. Book on Meru App: bit.ly/0otv0Ru Tca",others
"Dear Customer, understand the facility of express check out at ICICI Bank branches. Join a webinar on 0-Feb-0 at 0:0 pm. Register at bit.ly/0lOm0gk . T&C.",others
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
"Get Insta Loan upto Rs.0 Credited in 0 Second to savings a/c on any day, any time 0x0 only for loan application in NetBanking. To know EMI & apply, Visit www.hdfcbank.com/net & Click Cards > Transact > Insta Loan. For steps & FAQs, visit www.hdfcbank.com/faq. Eligibility valid on HDFC Bank Credit Card ending 0 only till 0-Apr 0. TC Apply.",others
"Thank you for your order no. 0 on January 0, 0 at Reliance Fresh Direct. Order amt. Rs. 0. Delivery on January 0, 0@ 0:0 PM - 0:0 PM. OTP for order: 0. For any assistance, please call 0 0 0 0 on any day of the week between 0AM to 0PM.",others
"Thanks for visiting Policybazaar.com. To continue with a plan for your two-wheeler insurance, click here: https://goo.gl/CgEZzX",others
FREE FREE SIRF AAPKE LIYE ! Rs 0=0 MB 0G data 0 dinon ke liye. Dial karein *0*0# . Offer activate 0 ghanton main. Offer sirf ek bar applicable. VODAFONE!,others
Added Rs. 0.0 to your Paytm wallet. Transaction ID: 0. Current Balance: 0.0.Upto 0% Cashback on Gift Cards. http://m.p-y.tm/H0 Shopnow,txn
"Hyundai Values Long Term Bond with You!Visit Nearest Dealership during Free Car Care Clinic(0Mar-0Apr)for offers on Parts,Labor,Free Top Wash,Ext Wty.TnC",others
Offer expires soon!Get flat Rs.0 cashback on orders above Rs.0 Use code MY0Shop on Grofers for more exciting offersHurry!bit.ly/Gro_,offer
Study in ESC Rennes (France)/ Earn & Learn/Paid Placement /0 years work VISA. Contact us on: 0/0,offer
Arriving Early: Your Pepperfry product Goldmedal Spice 0-pin... is scheduled for delivery today by Kumar Mallem. Contact No. 0,others
जियो समर सर्प्राइज़! अभी रीचार्ज करें रु 0+प्राइम (रु 0) से जियोफाई नंबर 0 पर और पायें रीचार्ज के लाभ के अतिरिक्त 0 माह की सेवायें| अभी रीचार्ज करने के लिए यहाँ क्लिक करें http://jio.com/r/ItRIFk,txn
"Presenting the all new Galaxy A0 & A0 0 with Samsung Pay - the revolutionary way to pay. EMI starts @Rs.0,0. Know more resu.io/CXBGMCBR0sO T&Capply",others
"Dear Customer, Your Ac XXXXXXXX0 is credited with INR0,0,0.0 on 0 Mar. Info.NEFT-0U0-RELIAN. Your Net Available Balance is INR0,0,0.0.",others
Your IDBI Bk A/c. NN0 credited Rs 0.0 Det: Salary Jan. 0. A/c Bal(sub to chq realisation) Rs 0.0 as of 0 FEB 0:0 hrs.,txn
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
"Rs0 = 0GB 0G/0G Data +FREE Local&STD mobile calls, 0 days.Ye hai apke liye Vodafone ka sabse kifayati offer.Offer valid for 0 days only.HURRY!",others
"Your XXXX0 has not maintained the bal requirement of Feb0 & will attract fees in Apr0.To avoid,please fund your a/c to meet the bal requirement for Mar0",others
"OTP for your Online Purchase of Rs. 0.0 from BILLDKRELIANCEJIOINF , through NetBanking is  0. OTP is confidential. Please do not share this with anyone.",others
Refresh your Summer wardrobe with USPA fresh styles! Shop for Rs 0 & get GV worth Rs 0. Offer valid in selected stores till 0st March'0. T&C To opt out call 0,offer
"Hey, there is only 0% left of yr Free 0MB for 0days Pass quota. Keep the fun going with a new pass from the Hotlink RED App (Download @ www.hotlink.com.my/r ).",others
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
"Hi Rakshita, Do you know you can save upto Rs.0/month with right tyre pressure? Check the right tyre pressure for your bike here: http://cardk.in/0pajqz",others
"Dear Customer, We notice that you have not started using your Jio number 0. Now you can also use your Jio connection to experience unlimited high-speed data on-the-go with JioFi - a portable 0G hotspot. Shop at bit.ly/AJIO-JioFi now!. Team Jio.",others
Abhi Jawab De Aur Jeete Rs 0 Ka Gold Voucher.Virendra Sehwag Kon Hai?A)CricketerB)ActorReply A/B To 0. TnC. Rs0/Ans,others
FREE FREE SIRF AAPKE LIYE ! Rs 0=0 MB 0G data 0 dinon ke liye. Dial karein *0*0# . Offer activate 0 ghanton main. Offer sirf ek bar applicable. VODAFONE!,others
"Dear Customer, Welcome to Jio-Maharashtra & Goa. For queries or support, please call JioCare on 0 from your Jio number or on 0-0-0 from any number. Have a pleasant stay.Thank you,Team Jio",others
"PNR 0;PA insurance certificate/s mailed for Gautam R,Premium Rs.0.0. To update nomination, please visit www.royalsundaram.in",others
"Dear Customer, Your ICICI Bank Account XXXX0 has been debited with INR0,0.0   on 0 Mar Info: NIKUNJ DASHRATH UPADHYAY, cheque 0. Total Avbl. Bal is INR0,0.0",txn
"Dear  Kunal Uttarwar,Your flight booking is confirmed and invoice has been emailed.Order ID- 0PNR: 0VEOEZBOM to IXC with Go Air G0-0 at 0:0 Hrs on Sat, 0 JULYou can download the invoice from order details page on website or app.Please note, we do not allow amendments like name or date change after a ticket has been successfully booked.For any queries related to your flight booking, contact Paytm at 0 or https://paytm.com/care .Upto 0% cashback on hotel bookings! Code: HTL0 http://m.p-y.tm/htls0",others
"Dear Rider, 0% off weekends with Uber Mumbai are back! Use code 'UBERLOVE0' and get riding now. Promo valid on non POOL rides till Feb 0: t.uber.com/0Feb",offer
"Enter 0 to allow Uber to charge your Paytm wallet for trips. If you don't have a Paytm account, we'll create one. Read our terms at www.paytm.com/terms",others
Own A TVS Two Wheeler? Confused About Cost of Maintenance? We are here to help. Head over www.gs.im/m/?t=xqa0O0hjdFl for details.,others
"Payment FAILED for order Trading in.... To convert it to COD at no extra cost, click http://www.amazon.in/d?p=QAjTY0jucGgVXMjeZPyAdk0CdSvA§fhpu0IdFFJ0sstHa0E",others
Avbl Bal for A/c XXXX0  as on 0-0-0 is INR 0.0. Combined Avbl Bal is INR 0.0. Use Mobile Banking App to track A/c (app.kotak.com),others
"Dear Customer, use UPI on iMobile and get 0% cashback at select HPCL petrol pumps. Offer valid till 0-Mar-0. Details at https://goo.gl/0YFs0 . T&C.",offer
"Your Ac XX0 is debited with INR0,0.0 NFS*CASH WDL*0-0-0. Avbl Bal INR0,0.0 To bank on phone with iMobile, click mobile.icicibank.com/dl",txn
Voice CallUsed: 0 min 0 secPack Used: Mobile VoiceBalance: 0 min 0 sec,others
"Dear Customer, statement for your credit card ending 0 has been sent to your mailing address. Payment due on 0APR0, Total payment due Rs.0.0 Min payment due Rs.0.0.",txn
"Dear Rider, enjoy your Uber rewards for the week - here's 0% off 0 rides in Mumbai until April 0. Use code '0LOVEUBER' now and get riding now! t.uber.com/tnc0",offer
"Kyun Nahi? Ab Rs0 =0GB 0G/0G data, 0din (0% discount).Toh data ka khul ke istemal kyun nahi?Recharge kare ya turant activation keliye dial *0*0#.Vodafone!",others
Here's some happiness for you to get riding Ola again. Enjoy Rs 0 off on your next ride with the code CB0. Book Now bit.ly/0olacabs,others
INR 0 was spent on your Credit Card XX0 on 0-Mar-0 at RELIANCEJIO. Avbl Lmt: Rs.0.0 Track spends with Axis Mobile: m.axisbank.com/ccdl,txn
"Job opening for Banking, Contact 0",others
"Balances are 0XXXXXXX0: 0.0 * Use BOI Debit cards at POS, Online and earn rewards points",others
Added Rs. 0.0 to your Paytm wallet. Transaction ID: 0. Current Balance: 0.0. Upto Rs 0 Cashback on Badrinath Ki Dulhania Movie Tickets. http://m.p-y.tm/yw Book Now,txn
"The most affordable ride in Mumbai! Now ride Micro at just Rs.0/km, Mini at just Rs.0/km & Prime at just Rs.0/km. Check your Ola app for more. bit.ly/0olacabs",offer
Offer expires soon!Get flat Rs.0 cashback on orders above Rs.0 Use code MY0Shop on Grofers for more exciting offersHurry!bit.ly/Gro_,offer
"Vodafone Dhamaka! Rs 0 = 0 MB 0G/0G - 0 Day, Rs 0 = Unlimited 0G/0G (0hr) Dial *0*0#, Rs 0 = Unlimited Local V0V calls (0hr) Dial *0*0#",others
"Dear Customer,Recharge of Rs. 0 is successful for your Jio number 0. Your free Data towards early recharge will be credited by 0-Apr-0 on applicable recharges.To manage your account with MyJio app, click https://www.Jio.com/GetMyJioEntitlement: 0.You are now enrolled for Jio Prime Membership which entitles you to additional data benefits valid from 0-April-0 to 0-March-0. 0.Please recharge with minimum Rs. 0 plan if you wish to continue enjoying current unlimited benefits from 0-April-0 onwards. Your base plan is changed to Prepaid Plan ? 0. 0.For Postpaid, your chosen plan benefits will be applied only after activation of Auto Pay and eBill. 0.Please visit MyJio and Jio.com for more details.Validity: 0-Mar-0 0:0 Transaction ID: BR0GX0LYThank you,Team Jio",others
Thank you for using Debit Card ending 0 for Rs.0.0 in NOIDA at PAYTM0 on 0-0-0:0:0:0  Avl bal: Rs.0.0,txn
Retail Shops on Golf Course Ext.RoadAt Only 0 Lac0% Assured Return with lease Guarantee0 Screen INOX Gold ClassBata/Hushpupies signedPH 0,others
"OTP for your Online Purchase of Rs. 0,0.0 from TECHMAHARASHTRASTATE , through NetBanking is  0. OTP is confidential. Please do not share this with anyone.",others
INR 0 was spent on your Credit Card XX0 on 0-Feb-0 at Paytm. Avbl Lmt: Rs.0.0 Track spends with Axis Mobile: m.axisbank.com/ccdl,txn
"Hi, Your Rs.0 Jio Cashback Voucher for your recent Jio recharge will be available in the offers section of your JioMoney app within 0 working days. Download: bit.ly/JioMoney",others
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
Jio Summer Surprise gets even better! Get Rs 0 Jio Cashback Voucher on your Rs 0 Jio Recharge with JioMoney. Download: bit.ly/JioMoney,others
Eat Good Eat Exciting. Buy 0 Get 0 Free (Code: GET0) on Faasos today. Try out our Navratri Specials. Order @ bit.ly/AppFaasos - Serving till 0 AM,others
Vodafone Dhamaka!Rs 0 = 0 MB 0G/0G - 0 DayRs 0 = Unlimited 0G/0G (0hr) Dial *0*0#Rs 0 = Unlimited Local V0V calls (0hr). Dial *0*0#,others
Order Placed: Your Pepperfry order 0 for Eveready 0K Cool Wh... has been confirmed and will be delivered on or before 0-Apr. More info at: http://pfry.fyi/gzWB0,others
"Dear Rider, free Holi food & dholwaalas are arriving now. Fire up the Uber app today 0 Mar, 0-0pm & request on 'Food Trucks'. T&C: t.uber.com/gujiya",others
"Dear Member, EPF Contribution of Rs. 0 against UAN 0 for due month 0 has been received. Passbook will be updated shortly. Regards EPFO",txn
Reminder: Solve 0 MCQs in Code Gladiators E-Commerce  contest and win prizes upto Rs. 0 Lakhs. Participate now http://tinyurl.com/md0qjou,txn
"Dear Customer, 0 is your one time password (OTP). Please enter the OTP to proceed.Thank you,Team Jio",others
"The most affordable ride in Mumbai! Now ride Micro at just Rs.0/km, Mini at just Rs.0/km & Prime at just Rs.0/km. Check your Ola app for more. bit.ly/0olacabs",offer
"Dear Customer, now update Aadhaar number for your account easily! Simply SMS Aadhar<space>0 digit Aadhaar No.<space> last 0 digits of Acct No. to 0.",others
You have used 0% of your 0 GB daily high speed internet quota on your Jio Number 0 as of 0-Apr-0 0:0 Hrs.Get Jio Summer Surprise! Recharge Rs. 0 + Jio Prime (Rs.0) now and get 0 months of service in addition to your recharge benefit.,others
"Dear rider, you've unlocked 0% cashback on your Uber rides! Save up to Rs. 0 on your next 0 trips with Paytm wallet. No code needed. T&C: t.uber.com/paytm0",offer
Arriving Early: Your Pepperfry product Uberlyfe Floral Patte... is scheduled for delivery today by Jayesh Dalvi. Contact No. 0,others
Paid Rs.0.0 to KFC at 0:0 PM. Wallet txn ID:0 Avail. Bal:Rs.0.0,txn
"Hi Dilip, Your order no. M0 is out for delivery. It will be delivered by Alok Yadav (0).MRP: INR 0Amount to be Paid: INR 0Savings: INR 0You can either pay online now or pay via your preferred payment method at the time of delivery.Team PharmEasy!",others
"Dear Customer, HDFC Bank presents Good Food Fest where 0 Course Meal at 0-Star restaurants await you. Reserve@ goodfoodfest.in till 0 Apr'0 *T&C",others
Hi Exclusive offer for youFlat 0% cashback on orders above Rs.0Use code: SUPER0Min cashback Rs.0No max cashback limitHurry upbit.ly/Gro_,offer
"Dear Customer,Jio Happy New Year Offer is active on your Jio number. You get unlimited national Voice & Video calling with 0GB High speed data/day in this offer. Post 0GB, your internet speed will be reduced to 0kbps. Click http://jio.com/r/JoYduA to check your data balance, usage & to buy data packs.Team Jio.",others
"OTP for your Online Purchase of Rs. 0.0 from BILLDKRELIANCEJIOINF , through NetBanking is  0. OTP is confidential. Please do not share this with anyone.",others
"Dear Kunal Uttarwar,Your train ticket for travel on 0 Mar 0 between H SAHIB NANDED(NED) and THANE(TNA) has been cancelled. Rs. 0 has been refunded. ",others
You're in for a treat @DOMINOS.Get 0%Off on ur fav Pizza & pay by multiple options on Delivery.Order@ 0/ goo.gl/CQThqp Cpn: CRM0D0 Vld: 0Mar T&C,offer
Arriving On Time: Your Pepperfry product GM G-On 0 Ampere Mini... is scheduled for delivery today by Jayesh Dalvi. Contact No. 0,others
Session in Hindi - Learn more about eBay Shops - Free online session  at 0pm-0pm on April 0. Register Now - www.goo.gl/EQ0ViR,others
"Enjoy High Speed 0G Data and Free Voice calls with JioFi on your existing smartphone. To know more about how to set up & use your JioFi number 0, click http://jio.com/r/JyhguL",others
Get FREE Fries + Pepsi with any WHOPPER @ BURGER KING! Walkin to nearest BK outlet /Call 0/ Order@ http://bit.ly/0kAvfR0 Hurry! Ltd Period Offer T&C*,offer
"Hi! You have 0 Missed calls. To get details of first 0 missed calls,SMS GET to 0 @Re0.",others
Apka balance kam ho gaya hai! Vodafone ke Rs0 recharge se paaye 0 ka Talktime. Bina rukavat seva ke liye jaldi recharge karien.Install VodafoneApp www.vodafone.in/mvvf0 ,others
Alert: Beware of fraudulent calls asking you to do SIM Swap by sending an SMS 'SIM <0 digit number> to 0' without having a physical SIM. This may lead to fraud/ misuse of your mobile number.,others
"Rs 0,0.0 was spent on your Credit Card 0XXXXXXXX0 on 0-MAR-0 at FULL CIRCEL PUBLISHI.",txn
"Vodafone Dhamaka! Rs 0 = 0 MB 0G/0G - 0 Day, Rs 0 = Unlimited 0G/0G (0hr) Dial *0*0#, Rs 0 = Unlimited Local V0V calls (0hr) Dial *0*0#",others
